21 51
0 1
0 12
1 2
1 3
1 12
1 6
1 16
1 9
2 3
2 16
2 17
2 15
2 18
3 4
4 5
4 16
4 17
4 14
5 6
5 12
5 15
5 16
5 17
6 7
6 12
6 14
6 19
7 8
7 7
7 20
8 9
8 19
8 15
8 14
9 10
9 12
10 11
10 16
10 14
11 12
12 13
12 20
12 15
13 14
14 15
14 14
15 16
15 18
15 20
16 17
17 18
0 1
0 14
0 19
0 6
1 2
1 12
1 8
1 18
1 4
1 15
1 19
2 3
2 14
2 11
3 4
3 13
3 16
4 5
5 6
5 8
5 14
6 7
6 8
6 20
6 11
6 10
6 15
7 8
7 17
8 9
8 12
9 10
10 11
10 15
10 16
11 12
11 19
11 13
12 13
13 14
13 16
13 18
14 15
14 16
14 20
15 16
15 15
15 17
16 17
17 18
18 20
0 1
0 13
0 10
0 6
0 8
0 12
0 15
1 2
1 8
1 10
2 3
2 7
2 17
2 16
2 19
3 4
4 5
4 19
4 6
5 6
5 15
5 18
5 20
5 8
6 7
7 8
7 19
7 18
7 16
8 9
8 8
8 20
9 10
9 16
9 15
9 9
10 11
10 18
11 12
11 16
12 13
12 20
12 16
13 14
13 13
14 15
14 16
15 16
15 20
16 17
17 18
