21 136
0 1
0 11
0 5
0 4
0 12
0 8
0 6
1 2
1 5
1 19
1 6
1 18
1 12
1 3
1 15
1 13
1 20
1 4
1 16
2 3
2 20
2 16
2 9
2 10
2 6
2 11
2 13
2 14
2 4
3 4
3 19
3 6
3 18
3 11
3 10
3 13
3 17
3 3
3 15
3 9
3 5
3 12
3 20
3 8
3 14
4 5
4 6
4 9
4 7
4 15
4 13
4 4
4 16
4 17
4 14
4 10
5 6
5 7
5 17
5 20
5 12
5 8
5 16
5 18
5 13
5 9
6 7
6 19
6 20
6 14
6 12
6 18
6 17
6 13
7 8
7 19
7 17
7 15
7 11
7 12
7 20
7 16
7 10
7 14
8 9
8 19
8 15
8 14
8 13
8 18
8 17
9 10
9 20
9 9
9 14
9 13
9 19
9 15
9 17
10 11
10 20
10 18
10 12
10 14
11 12
11 15
11 11
12 13
12 19
12 14
12 18
12 15
13 14
13 17
13 16
13 19
14 15
14 18
14 17
14 20
14 14
14 19
15 16
15 18
15 19
15 15
15 20
15 17
16 17
16 20
17 18
17 19
17 20
18 20
19 20
20 20
0 1
0 4
0 9
0 7
0 20
0 16
0 19
0 17
0 14
1 2
1 12
1 16
1 19
1 8
1 18
1 15
1 3
1 9
1 11
1 20
1 7
1 6
1 4
1 1
1 10
2 3
2 16
2 14
2 12
2 2
2 5
2 11
2 6
2 8
2 19
3 4
3 12
3 19
3 13
3 14
3 15
3 17
3 8
3 7
3 10
3 6
3 20
3 11
4 5
4 15
4 8
4 13
4 11
4 12
4 17
4 16
4 14
5 6
5 9
5 15
5 5
5 13
5 18
5 20
5 7
6 7
6 10
6 18
6 12
6 19
6 8
6 17
6 16
6 13
6 6
7 8
7 19
7 11
7 14
7 20
7 12
8 9
8 14
8 12
8 8
8 10
8 19
8 15
9 10
9 16
9 17
9 14
9 11
9 19
9 12
9 9
9 20
10 11
10 19
10 10
10 14
10 17
10 15
10 20
11 12
11 14
11 17
11 15
12 13
12 14
12 15
12 18
12 12
12 16
12 19
12 17
13 14
13 16
13 15
13 18
13 20
13 19
14 15
14 20
14 19
14 17
15 16
15 17
16 17
16 19
16 20
17 18
17 19
18 20
18 19
19 20
