16 95
0 1
0 3
0 2
0 0
0 13
0 12
0 4
0 8
0 10
0 11
1 2
1 1
1 6
1 5
1 7
1 15
1 13
1 4
1 10
2 3
2 6
2 13
2 8
2 10
2 2
2 15
2 7
2 14
2 5
2 12
3 4
3 11
3 15
3 13
3 3
3 10
3 14
3 5
3 12
3 9
4 5
4 6
4 9
4 13
4 7
4 15
4 14
4 10
5 6
5 8
5 14
5 10
5 12
5 15
5 9
5 5
6 7
6 15
6 13
6 8
6 10
6 9
6 14
7 8
7 14
7 9
7 12
7 11
7 13
7 7
8 9
8 14
8 11
8 10
8 8
8 12
9 10
9 11
9 13
9 9
9 15
9 14
10 11
10 12
10 15
11 12
11 14
11 11
12 13
12 15
12 14
13 14
14 14
14 15
15 15
0 1
0 0
0 10
0 4
0 6
0 9
0 13
0 15
0 2
0 11
0 3
0 14
0 7
1 2
1 10
1 9
1 4
1 13
1 7
1 8
1 3
1 14
2 3
2 5
2 12
2 14
2 10
2 8
2 13
2 7
2 15
3 4
3 3
3 9
3 13
3 10
3 11
3 8
3 7
4 5
4 10
4 9
4 14
4 6
4 15
4 12
4 4
4 7
4 8
4 13
5 6
5 9
5 15
5 13
5 14
5 11
6 7
6 13
6 9
6 6
6 12
6 14
7 8
7 14
7 7
7 11
7 9
7 12
7 15
7 13
8 9
8 11
8 8
8 15
8 14
9 10
9 14
9 13
9 11
10 11
10 12
10 15
10 13
10 10
11 12
11 14
11 13
11 11
12 13
12 15
12 14
13 14
13 15
13 13
14 15
