16 63
0 1
0 12
0 4
0 0
0 6
0 14
0 13
0 15
1 2
1 10
1 3
2 3
2 5
2 15
2 10
2 11
2 6
2 7
2 8
3 4
3 14
3 5
3 12
3 8
3 15
4 5
4 10
4 11
4 9
4 15
4 7
5 6
5 10
5 11
5 12
5 9
5 15
6 7
6 14
6 12
6 9
6 11
7 8
7 11
7 15
7 12
8 9
8 11
8 13
8 12
8 14
8 8
9 10
9 12
9 14
9 15
10 11
10 14
11 12
11 14
12 13
13 15
15 15
0 1
0 2
0 4
0 5
0 6
0 11
0 14
1 2
1 9
1 4
1 8
2 3
2 15
2 11
2 7
2 13
2 5
3 4
3 11
3 12
3 14
3 6
3 5
3 13
4 5
4 4
4 9
4 14
4 7
4 15
5 6
5 11
5 15
5 8
5 7
5 10
5 13
6 7
6 6
6 10
6 14
7 8
7 12
7 15
7 7
8 9
8 11
8 10
8 14
8 13
9 10
9 13
10 11
10 14
10 12
10 10
11 12
11 14
11 13
12 13
13 14
14 14
14 15
0 1
0 10
0 3
0 6
0 11
0 4
1 2
1 4
1 11
1 12
1 10
1 8
2 3
2 9
2 7
2 4
2 15
3 4
3 15
3 5
3 14
4 5
4 7
4 15
4 9
4 12
5 6
5 14
5 10
6 7
6 9
6 15
7 8
7 14
7 11
7 15
7 7
7 12
7 10
8 9
8 12
8 14
8 10
8 11
8 15
9 10
9 15
9 12
9 11
10 11
10 15
10 10
10 12
11 12
11 15
11 11
11 13
12 13
12 15
12 12
12 14
14 15
15 15
0 1
0 5
0 0
0 10
0 13
0 2
0 3
0 14
1 2
1 9
1 15
1 12
1 13
1 6
1 11
1 5
2 3
2 7
2 15
2 8
2 12
2 14
3 4
3 8
3 13
3 6
3 7
3 5
3 14
4 5
4 15
4 7
4 14
4 6
5 6
5 15
5 11
5 12
5 5
5 13
6 7
6 13
6 10
7 8
7 11
7 10
7 15
7 14
7 12
8 9
8 8
8 15
9 10
9 11
10 11
10 10
10 15
11 12
11 11
11 15
11 14
12 13
12 14
