16 92
0 1
0 7
0 10
0 4
0 3
0 0
0 12
0 2
0 13
0 8
0 9
1 2
1 14
1 11
1 7
1 5
1 8
1 12
1 9
1 4
1 13
2 3
2 7
2 14
2 6
2 2
2 15
2 12
2 4
2 10
2 9
2 11
3 4
3 9
3 13
3 11
3 12
3 5
3 3
3 14
3 6
3 7
3 8
4 5
4 9
4 6
4 13
4 11
4 14
5 6
5 11
5 15
5 8
5 5
5 12
5 14
5 10
6 7
6 12
6 9
6 8
6 15
6 14
6 11
6 13
7 8
7 14
7 13
7 10
7 9
7 7
8 9
8 12
8 11
8 14
8 13
8 15
9 10
9 15
10 11
10 13
10 14
10 15
10 10
10 12
11 12
11 15
12 13
12 14
12 15
13 14
15 15
0 1
0 14
0 12
0 4
0 13
0 10
0 7
0 8
0 11
0 9
0 2
0 15
0 0
1 2
1 6
1 14
1 7
1 11
1 5
1 13
1 4
1 8
2 3
2 5
2 8
2 13
2 4
2 14
2 6
2 7
2 10
2 12
3 4
3 7
3 5
3 6
3 13
3 8
3 9
3 10
3 3
4 5
4 15
4 4
4 14
4 8
4 11
5 6
5 12
5 15
5 13
5 7
6 7
6 8
6 12
6 6
6 13
6 15
6 14
6 9
7 8
7 7
7 14
7 11
7 13
7 10
7 15
7 9
8 9
8 12
8 8
8 10
8 13
9 10
9 13
9 11
9 9
9 15
10 11
10 14
10 10
10 12
10 13
11 12
11 13
11 14
12 13
12 12
12 15
12 14
14 14
14 15
0 1
0 11
0 15
0 12
0 10
0 6
0 14
0 3
0 7
0 2
1 2
1 11
1 5
1 3
1 8
1 6
1 15
1 7
2 3
2 5
2 7
2 13
2 9
2 6
2 12
2 11
3 4
3 9
3 13
3 12
3 11
3 3
3 8
3 5
3 10
3 15
4 5
4 8
4 10
4 4
4 12
4 15
4 6
4 7
4 14
4 11
4 13
5 6
5 5
5 13
5 12
5 7
5 14
5 10
5 11
6 7
6 14
6 15
6 12
7 8
7 11
7 9
7 14
7 12
7 15
8 9
8 13
8 15
8 14
8 12
8 8
9 10
9 15
9 13
9 11
9 12
10 11
10 14
10 13
10 12
10 15
10 10
11 12
11 13
11 14
11 15
12 13
12 12
12 15
13 14
13 15
14 14
