21 139
0 1
0 4
0 2
0 11
0 18
0 7
0 15
0 9
0 17
0 10
0 14
0 8
0 16
0 19
1 2
1 20
1 12
1 8
1 17
1 14
1 4
1 9
1 6
1 16
1 5
1 18
2 3
2 20
2 4
2 15
2 19
2 16
2 6
2 8
2 17
2 11
2 5
2 12
2 9
2 18
3 4
3 16
3 19
3 11
3 18
3 9
3 12
3 20
3 15
3 7
3 17
4 5
4 4
4 13
4 10
4 6
4 18
4 9
4 16
4 8
4 7
4 19
4 20
4 15
5 6
5 17
5 8
5 7
5 12
5 19
5 10
5 18
5 14
5 5
5 16
6 7
6 14
6 11
6 13
6 17
6 10
6 8
6 19
6 6
7 8
7 17
7 11
7 20
7 15
7 9
8 9
8 16
8 13
8 20
8 12
8 19
8 18
8 10
8 11
9 10
9 15
9 14
9 13
9 16
9 12
10 11
10 14
10 20
10 19
10 18
10 17
11 12
11 18
11 15
11 14
11 17
12 13
12 20
12 12
12 17
12 19
12 18
12 14
13 14
13 16
13 15
13 20
14 15
14 16
14 17
15 16
15 19
15 15
16 17
16 19
16 18
16 20
17 18
20 20
