21 89
0 1
0 20
0 5
0 18
0 11
0 14
0 12
1 2
1 8
1 6
1 13
1 18
1 4
1 12
2 3
2 19
2 20
2 16
2 8
2 6
3 4
3 8
3 6
3 9
3 15
3 11
3 13
4 5
4 8
4 13
4 7
4 6
4 14
4 9
5 6
5 15
5 17
5 18
5 16
5 10
6 7
6 19
6 13
6 8
7 8
7 17
7 16
7 15
7 9
7 12
7 14
7 19
8 9
8 18
8 17
9 10
9 11
9 17
10 11
10 18
10 20
10 12
10 17
11 12
11 13
11 16
11 15
11 17
11 19
11 14
12 13
13 14
13 15
14 15
14 17
14 18
14 19
15 16
15 20
15 17
15 19
15 15
16 17
16 20
16 19
17 18
17 20
17 17
18 19
0 1
0 8
0 4
0 6
0 18
0 10
0 2
0 14
0 3
0 9
1 2
1 8
1 6
1 9
1 7
1 5
1 13
1 16
1 11
2 3
2 8
2 4
3 4
3 7
3 13
3 8
3 14
4 5
4 15
4 6
4 11
4 14
4 8
4 20
4 12
4 19
5 6
5 10
5 7
5 14
5 9
6 7
6 15
6 6
6 17
6 19
7 8
7 14
7 7
7 15
7 11
8 9
8 19
8 15
8 11
8 16
9 10
9 12
9 17
9 13
9 18
9 19
9 16
10 11
10 12
10 20
10 14
10 15
10 16
11 12
11 18
11 13
12 13
13 14
13 20
13 19
13 15
14 15
14 17
14 18
14 16
15 16
15 19
16 17
16 18
17 18
17 17
18 19
20 20
