21 86
0 1
0 20
0 3
0 11
0 7
0 12
0 9
0 16
1 2
1 19
1 17
1 13
1 16
1 8
2 3
2 4
2 14
2 20
3 4
3 18
3 9
3 6
3 15
4 5
4 20
4 7
4 10
4 18
4 15
4 17
4 13
5 6
5 9
5 8
5 20
5 14
6 7
6 14
6 9
6 13
7 8
7 17
7 20
7 14
7 9
7 13
8 9
8 13
8 17
8 10
8 11
8 16
8 19
9 10
9 18
9 14
9 20
9 13
9 19
10 11
10 20
10 14
10 17
10 15
10 12
11 12
11 14
11 19
12 13
12 20
12 14
12 19
12 17
13 14
13 18
14 15
14 17
14 16
15 16
15 17
15 20
16 17
16 19
16 18
17 18
17 20
0 1
0 7
0 12
0 13
0 15
0 18
0 19
1 2
1 20
1 12
1 16
1 7
1 14
2 3
2 17
2 10
2 7
2 18
2 8
2 15
2 6
3 4
3 6
3 11
3 15
3 10
3 7
3 17
3 18
3 9
3 8
3 5
3 14
4 5
4 10
4 7
4 19
4 12
4 17
5 6
5 7
5 20
5 8
5 16
5 18
5 10
6 7
6 15
6 16
6 20
6 10
6 19
6 8
7 8
7 18
7 12
7 16
7 20
7 19
7 15
7 14
8 9
8 10
8 15
9 10
9 14
9 15
9 11
9 19
10 11
10 19
10 20
10 14
11 12
11 15
12 13
13 14
13 20
14 15
14 18
14 20
15 16
15 17
16 17
17 18
18 19
0 1
0 2
0 19
0 8
0 13
0 5
0 11
0 10
1 2
1 5
1 7
1 14
1 16
1 17
1 11
1 8
2 3
2 8
2 20
2 15
3 4
3 20
3 15
3 10
3 6
3 14
3 16
3 13
4 5
4 6
4 12
4 14
4 7
4 18
5 6
5 17
5 19
5 13
5 9
6 7
6 16
6 12
6 14
6 13
7 8
7 11
7 14
7 17
8 9
8 10
8 17
8 16
9 10
9 19
9 16
9 11
9 12
10 11
10 15
10 20
10 18
10 12
11 12
11 13
11 19
11 15
11 17
12 13
12 16
12 18
12 19
13 14
13 19
13 18
14 15
14 19
14 17
14 18
14 16
15 16
15 17
15 18
16 17
16 19
17 18
18 19
