16 88
0 1
0 4
0 9
0 7
0 6
0 2
0 10
0 12
0 5
0 11
1 2
1 15
1 9
1 11
1 5
1 10
1 14
1 7
1 3
2 3
2 12
2 4
2 5
2 9
2 14
2 6
2 11
2 10
2 7
2 8
3 4
3 10
3 8
3 13
3 14
3 15
3 12
3 5
4 5
4 9
4 13
4 7
4 15
4 12
4 10
5 6
5 14
5 10
5 13
5 12
5 15
5 7
5 8
6 7
6 10
6 11
6 13
6 9
6 14
6 15
7 8
7 13
7 12
7 9
7 14
7 10
8 9
8 14
8 13
8 11
8 10
8 15
8 12
9 10
9 12
9 13
9 11
10 11
10 12
11 12
11 15
11 14
11 13
12 13
12 15
12 14
13 14
13 15
0 1
0 13
0 12
0 10
0 4
0 6
0 5
0 2
0 9
0 7
0 14
0 15
0 8
1 2
1 12
1 7
1 3
1 14
1 15
1 13
1 8
1 6
1 11
1 9
1 10
1 5
2 3
2 10
2 5
2 7
2 12
2 14
2 8
2 11
2 15
3 4
3 5
3 11
3 9
3 10
3 15
3 14
3 13
4 5
4 11
4 8
4 7
4 15
4 13
4 9
4 6
4 12
5 6
5 10
5 8
5 13
5 7
5 9
5 15
6 7
6 15
6 14
6 13
6 12
7 8
7 15
7 9
7 13
7 10
7 14
8 9
8 12
8 13
8 11
8 10
9 10
9 14
9 15
9 11
9 12
10 11
10 13
10 15
10 12
11 12
12 13
13 15
15 14
0 1
0 9
0 13
0 4
0 6
0 7
0 3
0 5
0 10
0 14
1 2
1 12
1 14
1 4
1 8
1 6
1 13
1 10
1 7
1 3
2 3
2 15
2 13
2 11
2 10
2 5
2 4
2 6
2 14
3 4
3 15
3 5
3 12
3 11
3 6
3 10
3 8
3 13
3 7
4 5
4 10
4 15
4 12
4 7
4 8
4 13
5 6
5 9
5 7
5 11
5 10
5 12
5 13
5 15
5 14
5 8
6 7
6 10
6 11
6 14
6 9
7 8
7 10
7 11
7 9
7 14
7 15
7 13
8 9
8 12
8 15
8 10
8 14
8 11
9 10
9 14
9 11
9 12
10 11
10 15
10 13
10 14
11 12
11 15
11 14
11 13
12 13
15 14
