16 59
0 1
0 12
0 3
0 9
0 10
0 7
0 6
1 2
1 5
1 10
1 12
1 6
1 13
1 8
2 3
2 12
2 9
2 4
2 11
2 13
2 5
2 14
2 7
3 4
3 14
3 7
3 12
4 5
4 6
4 13
4 15
5 6
5 15
5 11
5 8
6 7
6 11
6 10
7 8
7 10
7 13
8 9
8 15
8 10
8 13
8 11
9 10
9 14
9 12
10 11
10 14
10 12
10 13
11 12
11 14
11 15
12 13
12 14
13 14
0 1
0 4
0 11
0 3
0 2
1 2
1 7
1 13
1 6
1 3
1 10
1 11
1 5
2 3
2 15
2 9
2 14
2 8
2 13
3 4
3 7
3 11
3 14
3 13
3 9
3 15
3 12
4 5
4 8
4 11
4 15
5 6
5 10
5 13
5 9
6 7
6 12
6 8
6 15
6 11
7 8
7 12
7 14
7 13
8 9
8 10
9 10
9 15
10 11
10 15
10 14
10 13
11 12
11 15
12 13
12 14
12 15
13 14
14 15
