21 134
0 1
0 12
0 18
0 20
0 10
0 4
0 11
0 6
0 16
0 14
0 5
1 2
1 11
1 17
1 13
1 19
1 5
1 6
1 7
1 15
1 12
2 3
2 15
2 16
2 4
2 13
2 11
2 8
2 17
2 6
2 7
2 20
2 19
3 4
3 8
3 18
3 12
3 7
3 9
3 15
3 5
3 10
3 13
3 16
4 5
4 19
4 17
4 13
4 15
4 20
4 18
4 10
4 6
4 14
4 16
5 6
5 8
5 12
5 20
5 16
5 15
5 13
6 7
6 13
6 17
6 8
6 12
6 19
6 11
6 15
7 8
7 13
7 11
7 15
7 16
7 20
7 12
7 18
7 19
8 9
8 19
8 12
8 13
8 10
8 18
8 11
8 15
9 10
9 14
9 13
9 20
9 18
9 16
9 15
10 11
10 12
10 13
10 19
10 17
10 15
11 12
11 20
11 18
11 16
11 13
11 17
12 13
12 17
12 18
12 16
12 20
12 19
13 14
13 19
13 18
13 15
13 20
14 15
14 16
14 19
14 18
15 16
15 19
15 20
15 17
16 17
16 18
16 19
16 20
17 18
17 20
18 19
18 20
19 20
0 1
0 3
0 9
0 8
0 19
0 6
0 12
0 15
0 10
0 17
0 16
0 5
0 18
0 13
0 2
0 4
1 2
1 9
1 3
1 5
1 12
1 4
1 7
1 17
1 15
1 6
1 8
1 20
1 16
1 18
2 3
2 12
2 19
2 20
2 5
2 13
2 14
2 9
2 15
2 18
2 17
3 4
3 6
3 16
3 19
3 5
3 14
3 20
3 7
4 5
4 20
4 9
4 7
4 6
4 13
4 19
4 12
4 10
4 11
4 17
4 14
5 6
5 20
5 15
5 14
5 8
5 19
6 7
6 20
6 13
6 9
6 12
6 11
6 10
7 8
7 17
7 15
7 11
7 12
7 14
7 20
7 19
7 18
8 9
8 15
8 19
8 13
8 10
8 20
8 11
9 10
9 20
9 17
9 15
9 11
9 16
9 14
9 19
10 11
10 17
10 12
10 14
11 12
11 13
11 20
11 19
11 14
11 18
12 13
12 15
12 19
12 20
12 18
12 14
13 14
13 18
13 19
13 15
13 16
14 15
14 16
14 18
14 17
15 16
15 17
15 18
15 20
16 17
16 18
17 18
17 19
17 20
18 20
20 19
