16 83
0 1
0 14
0 11
0 3
0 13
0 8
0 15
1 2
1 5
1 8
1 15
1 4
1 12
1 7
1 9
1 6
2 3
2 15
2 5
2 4
2 8
2 13
2 10
2 9
2 12
3 4
3 9
3 10
3 13
3 15
4 5
4 9
4 11
4 13
4 7
4 10
4 6
4 8
4 14
5 6
5 9
5 15
5 7
5 14
5 11
5 12
5 10
6 7
6 10
6 9
6 13
6 12
6 8
7 8
7 13
7 9
7 15
7 14
7 11
8 9
8 11
8 14
8 13
8 10
8 15
9 10
9 13
9 11
9 12
10 11
10 14
10 13
10 12
10 15
11 12
11 13
11 14
11 15
12 13
12 15
12 14
13 14
14 15
0 1
0 7
0 4
0 15
0 12
0 5
0 10
0 2
0 9
0 8
0 14
0 3
0 11
1 2
1 14
1 13
1 6
1 5
1 10
1 3
1 7
1 4
2 3
2 13
2 11
2 14
2 10
2 8
2 9
2 7
2 4
2 6
3 4
3 5
3 7
3 14
3 6
3 11
4 5
4 15
4 6
4 10
4 13
4 8
4 7
5 6
5 12
5 11
5 13
5 9
5 15
5 8
5 7
5 10
6 7
6 15
6 9
6 10
6 13
6 14
7 8
7 12
7 9
7 11
7 13
7 10
8 9
8 14
8 10
8 15
8 13
9 10
9 12
9 14
10 11
10 13
10 14
10 12
11 12
11 14
12 13
12 14
14 15
