16 85
0 1
0 3
0 7
0 13
0 4
0 8
0 9
0 2
0 15
0 12
0 10
0 14
0 6
1 2
1 9
1 3
1 6
1 7
1 13
1 5
1 14
1 10
2 3
2 5
2 13
2 9
2 7
2 8
2 4
2 14
2 12
2 6
2 15
3 4
3 6
3 12
3 13
3 5
3 10
4 5
4 8
4 9
4 12
4 14
4 10
4 11
5 6
5 9
5 10
5 15
5 13
5 11
5 12
5 14
6 7
6 8
6 11
6 10
6 9
6 13
6 12
6 14
7 8
7 13
7 9
7 14
7 12
7 15
8 9
8 14
8 12
8 11
9 10
9 14
9 15
10 11
10 12
10 13
10 15
10 14
11 12
11 13
11 15
12 13
13 14
0 1
0 9
0 11
0 13
0 4
0 7
0 5
0 2
0 14
0 12
0 3
0 15
0 8
1 2
1 15
1 4
1 8
1 14
1 6
1 10
1 5
1 13
2 3
2 14
2 4
2 11
2 15
2 7
2 6
2 10
3 4
3 8
3 12
3 9
3 6
3 10
3 14
3 5
3 11
3 15
4 5
4 9
4 10
4 12
4 13
4 11
4 15
4 8
4 14
4 7
5 6
5 9
5 13
5 14
5 15
5 10
5 11
6 7
6 13
6 15
6 14
6 8
7 8
7 13
7 15
7 14
7 10
8 9
8 13
8 14
8 12
8 11
9 10
9 12
9 13
9 11
9 15
10 11
10 15
10 13
11 12
12 13
12 15
13 14
14 15
