21 88
0 1
0 15
0 20
0 7
0 18
0 17
0 19
0 5
1 2
1 12
1 17
1 13
1 7
1 3
2 3
2 18
2 5
2 10
2 11
2 7
3 4
3 6
3 11
3 16
4 5
4 10
4 15
4 16
4 19
4 9
4 20
4 11
5 6
5 16
5 11
5 13
5 20
5 8
5 10
6 7
6 18
6 19
6 13
6 15
7 8
7 19
7 9
7 11
7 13
7 14
7 10
7 15
8 9
8 19
8 17
8 14
8 13
8 15
9 10
9 16
9 18
9 11
10 11
10 15
10 12
10 13
10 18
11 12
11 19
11 13
11 18
11 15
11 16
12 13
12 16
12 20
13 14
13 15
13 20
13 16
14 15
14 18
15 16
16 17
16 18
17 18
18 19
19 20
0 1
0 16
0 13
0 6
0 17
0 10
0 5
1 2
1 16
1 20
1 15
1 17
1 4
1 9
1 7
1 6
1 5
2 3
2 15
2 10
2 17
2 4
2 6
3 4
3 18
3 5
3 10
3 9
3 7
3 16
3 17
3 13
3 12
4 5
4 17
4 6
4 12
5 6
5 8
5 16
5 10
6 7
6 14
6 13
6 19
6 16
7 8
7 10
7 12
7 9
7 19
7 11
8 9
8 19
8 20
8 13
9 10
9 12
9 20
10 11
10 19
10 20
10 12
10 15
11 12
11 14
11 13
11 20
12 13
12 16
12 18
12 15
13 14
13 15
13 16
14 15
14 17
14 19
14 20
14 18
15 16
15 18
15 20
16 17
16 20
17 18
17 19
18 20
0 1
0 8
0 4
0 11
0 7
0 3
0 15
0 13
0 12
0 14
0 5
0 10
1 2
1 18
1 12
1 8
2 3
2 8
2 13
2 12
2 11
2 5
2 7
2 14
2 16
2 4
3 4
3 12
3 17
3 19
3 7
4 5
4 16
4 6
4 9
4 14
4 18
5 6
5 18
5 20
5 10
5 8
6 7
6 19
6 8
6 10
6 11
6 16
6 14
7 8
7 13
7 17
7 10
8 9
8 13
8 18
8 11
9 10
9 12
9 13
9 11
9 15
9 19
10 11
10 17
10 16
10 19
10 14
11 12
11 20
12 13
12 14
12 18
12 19
13 14
13 15
14 15
14 20
14 17
14 16
14 19
15 16
15 19
15 18
16 17
16 20
17 18
18 19
0 1
0 11
0 12
0 16
0 18
0 6
0 8
1 2
1 16
1 6
1 11
1 10
1 8
1 15
2 3
2 16
2 8
2 18
2 5
3 4
3 18
3 14
3 12
3 9
3 10
3 11
3 5
3 7
3 8
4 5
4 19
4 9
4 20
4 13
4 6
4 11
4 15
5 6
5 18
5 7
5 16
6 7
6 12
6 8
6 16
6 20
6 19
7 8
7 9
7 14
7 17
7 20
7 18
7 13
7 12
7 10
7 15
8 9
8 14
8 18
8 16
8 12
8 11
9 10
9 17
9 11
9 15
9 18
10 11
10 17
11 12
11 16
11 17
11 15
12 13
12 15
12 17
13 14
13 15
13 19
14 15
14 20
14 18
14 16
15 16
16 17
16 20
17 18
