21 89
0 1
0 15
0 17
0 19
0 7
0 6
0 11
0 10
0 20
0 3
1 2
1 19
1 10
1 15
1 7
1 13
1 18
1 17
1 14
2 3
2 20
2 18
2 6
2 15
3 4
3 8
3 10
3 11
3 17
3 18
3 5
3 12
4 5
4 11
4 7
4 15
5 6
5 15
5 13
5 7
5 12
5 18
6 7
6 14
6 20
6 19
6 10
6 18
6 9
7 8
7 17
7 19
7 20
7 10
7 14
7 15
7 12
8 9
8 14
8 20
8 17
9 10
9 14
9 11
9 17
9 20
10 11
10 15
10 18
10 13
10 17
11 12
11 18
11 15
12 13
12 19
12 17
12 20
12 16
13 14
13 20
13 18
14 15
15 16
15 20
15 19
16 17
17 18
17 19
0 1
0 6
0 19
0 17
0 16
0 8
0 9
0 15
1 2
1 18
1 8
1 20
1 7
1 10
1 6
1 9
1 11
1 12
1 14
2 3
2 16
2 7
2 14
2 9
3 4
3 7
3 18
3 12
3 13
3 16
3 5
3 8
4 5
4 17
4 12
4 10
5 6
5 13
5 18
5 9
5 16
6 7
6 10
6 14
6 8
6 9
6 19
7 8
7 13
7 19
7 10
7 11
7 15
8 9
8 17
8 11
9 10
9 12
9 11
9 14
9 17
10 11
10 12
10 15
10 17
11 12
11 15
11 14
11 19
11 16
12 13
12 18
12 20
12 16
13 14
13 20
13 19
13 16
14 15
14 16
14 17
15 16
15 18
15 19
15 20
16 17
16 18
17 18
17 19
0 1
0 16
0 13
0 19
0 9
0 2
0 3
0 10
0 5
0 12
1 2
1 11
1 5
1 6
1 17
1 3
2 3
2 9
2 17
2 8
2 12
2 20
2 15
2 10
2 7
2 6
2 16
2 11
3 4
3 16
3 5
3 8
3 9
4 5
4 20
4 19
4 6
5 6
5 9
5 20
6 7
6 9
6 10
6 12
6 17
6 13
6 19
7 8
7 17
7 12
7 15
8 9
8 18
8 12
8 10
8 17
8 15
9 10
9 13
9 17
10 11
10 16
10 19
10 15
10 14
10 12
11 12
11 17
11 14
12 13
12 16
12 19
12 17
12 20
13 14
13 17
13 19
14 15
14 20
14 18
14 19
15 16
15 20
15 19
15 18
16 17
16 18
17 18
17 19
0 1
0 8
0 11
0 12
0 2
0 19
0 9
0 3
0 16
0 14
0 15
1 2
1 8
1 6
1 16
1 17
1 20
2 3
2 8
2 4
2 17
2 10
2 6
2 15
2 14
2 9
3 4
3 15
3 19
3 12
3 5
3 18
4 5
4 19
4 13
4 11
4 15
4 7
4 17
5 6
5 10
5 12
5 18
5 7
5 9
5 11
5 20
6 7
6 8
6 9
6 17
6 12
7 8
7 10
7 18
7 13
8 9
8 14
8 13
8 16
8 17
9 10
9 15
10 11
10 13
10 17
10 12
10 20
10 16
11 12
11 17
11 15
11 18
11 14
12 13
12 14
12 18
13 14
13 19
13 17
14 15
14 16
14 19
14 18
15 16
15 19
16 17
17 18
17 19
