21 87
0 1
0 5
0 13
0 17
0 16
0 14
0 6
1 2
1 16
1 10
1 14
1 6
1 18
1 19
1 12
1 17
2 3
2 7
2 6
2 17
2 13
2 14
3 4
3 16
3 18
3 12
3 8
3 20
4 5
4 8
4 9
4 11
4 7
5 6
5 13
5 20
5 19
5 15
5 14
5 9
5 8
6 7
6 18
6 15
6 11
6 20
6 9
6 10
6 12
7 8
7 20
7 14
7 17
7 18
7 10
8 9
8 20
8 10
8 19
8 13
8 17
8 12
9 10
9 18
9 15
9 20
9 16
10 11
10 18
10 17
11 12
11 13
11 16
12 13
12 19
12 20
13 14
13 15
13 17
13 19
14 15
15 16
16 17
16 18
17 18
17 19
18 20
0 1
0 5
0 11
0 3
0 19
0 7
0 4
0 14
0 12
0 10
1 2
1 19
1 18
1 17
1 10
1 16
1 3
2 3
2 9
2 15
2 7
2 11
2 14
2 6
2 16
2 19
3 4
3 15
3 13
3 20
3 7
3 19
3 17
4 5
5 6
5 7
5 16
5 20
5 15
6 7
6 13
6 20
7 8
7 9
7 13
7 11
7 19
7 15
8 9
8 11
8 20
8 15
8 12
8 18
9 10
9 20
9 19
9 14
9 16
10 11
10 12
10 14
10 20
10 17
10 16
11 12
11 18
11 17
12 13
12 17
12 14
13 14
13 17
13 18
13 15
13 16
14 15
14 18
14 17
15 16
15 19
15 17
16 17
16 18
17 18
17 19
18 20
0 1
0 17
0 16
0 4
0 2
0 8
0 18
0 19
0 6
1 2
1 15
1 12
1 4
1 3
1 10
2 3
2 12
2 10
2 20
2 14
2 16
3 4
3 10
3 11
3 9
3 5
4 5
4 19
4 9
4 14
4 17
4 6
4 13
5 6
5 9
5 15
5 7
5 8
5 18
5 14
6 7
6 19
6 17
6 20
6 16
6 14
7 8
7 15
7 10
7 14
7 20
7 11
7 16
7 12
8 9
8 20
8 17
8 19
8 11
8 10
8 13
9 10
9 15
9 14
9 17
10 11
10 16
10 15
11 12
11 18
11 16
12 13
12 19
12 14
12 20
13 14
13 16
13 15
13 20
14 15
14 16
15 16
16 17
16 18
17 18
17 19
18 20
