16 37
0 1
0 14
0 6
0 3
0 5
1 2
1 12
1 15
1 7
2 3
2 7
2 11
2 4
3 4
3 14
3 5
3 7
4 5
4 6
5 6
5 10
5 14
5 12
6 7
6 14
7 8
7 11
8 9
8 15
8 13
9 10
10 11
10 13
11 12
11 15
12 13
15 14
0 1
0 13
1 2
1 14
2 3
2 7
2 6
2 14
3 4
3 13
3 6
3 12
3 15
3 10
4 5
4 6
4 11
5 6
5 12
5 10
5 14
6 7
6 12
7 8
7 12
8 9
8 10
8 13
8 15
9 10
9 15
10 11
10 14
11 12
12 13
12 15
15 14
0 1
0 6
0 12
1 2
1 15
2 3
2 15
2 12
2 4
2 13
3 4
3 15
4 5
4 7
4 14
4 10
4 9
5 6
5 15
5 9
6 7
6 13
6 15
6 12
7 8
7 14
8 9
8 10
9 10
9 12
9 13
10 11
10 12
11 12
11 14
12 13
13 15
0 1
0 15
0 4
0 7
0 14
1 2
1 8
1 11
2 3
2 12
2 7
3 4
3 12
3 15
3 9
4 5
5 6
5 11
5 8
6 7
6 13
6 10
6 9
7 8
7 11
8 9
8 10
8 13
8 15
9 10
9 13
10 11
10 14
11 12
12 13
12 14
13 15
0 1
0 10
1 2
1 11
1 4
1 7
1 10
1 3
2 3
2 4
3 4
3 14
3 10
4 5
4 14
5 6
5 7
6 7
6 13
6 11
6 15
7 8
8 9
8 15
8 12
9 10
9 12
9 15
9 13
10 11
11 12
11 13
11 14
11 15
12 13
13 15
14 15
