21 84
0 1
0 4
0 16
0 10
0 7
0 15
1 2
1 3
1 7
1 12
2 3
2 5
2 9
2 19
3 4
3 17
3 10
3 13
3 12
3 11
4 5
4 10
4 13
4 9
4 8
4 17
4 6
4 19
5 6
5 12
5 18
5 16
5 15
5 8
6 7
6 14
6 15
6 8
6 18
6 13
7 8
7 10
7 18
7 17
7 9
7 19
8 9
8 13
8 11
8 17
8 14
8 20
8 15
9 10
9 11
9 13
9 16
9 19
9 18
9 17
10 11
10 16
10 14
10 19
10 12
11 12
11 17
11 15
12 13
12 20
12 18
13 14
13 16
13 15
13 18
14 15
14 16
14 18
15 16
16 17
16 19
16 18
17 18
20 19
0 1
0 12
0 17
0 10
0 3
0 11
0 4
0 16
0 20
0 7
0 15
1 2
1 6
1 16
1 10
1 12
1 8
1 14
1 4
2 3
2 4
2 8
2 10
2 11
2 9
2 20
3 4
3 9
3 12
3 6
4 5
4 12
4 20
5 6
5 12
5 9
5 14
6 7
6 20
6 9
6 8
6 12
6 17
6 19
6 15
7 8
7 13
7 20
7 17
8 9
8 20
8 11
8 12
9 10
9 12
9 13
9 17
9 20
10 11
10 14
10 16
10 17
11 12
11 14
11 17
11 19
11 13
12 13
12 15
12 17
12 16
12 14
13 14
13 18
13 16
13 15
13 17
14 15
14 17
15 16
15 19
16 17
16 20
17 18
